recipe_id,recipe_title,style,style_group,year,malt_name,malt_name_normalized,amount_lb,color_L,malt_type,pct_of_grist
148,The Big Hopper Imperial IPA,IMPERIAL / DOUBLE IPA,IPA,2010.0,Briess two-row malt,Briess two-row,28.0,,specialty,87.5
148,The Big Hopper Imperial IPA,IMPERIAL / DOUBLE IPA,IPA,2010.0,Briess Victory malt,Briess Victory,3.0,,specialty,9.375
148,The Big Hopper Imperial IPA,IMPERIAL / DOUBLE IPA,IPA,2010.0,"Briess crystal malt, 120\u00b0 L","Briess crystal malt, 120\u00b0 L",1.0,,crystal,3.125
149,Corrales Piñon Porter,PORTER,PORTER,2018.0,Muntons Maris Otter liquid malt extract syrup,Muntons Maris Otter liquid malt extract syrup,6.6,,base,73.53760445682451
149,Corrales Piñon Porter,PORTER,PORTER,2018.0,Briess crystal malt,Briess crystal,1.0,40.0,crystal,11.142061281337048
149,Corrales Piñon Porter,PORTER,PORTER,2018.0,Briess Special Roast malt,Briess Special Roast,0.625,40.0,roast,6.963788300835655
149,Corrales Piñon Porter,PORTER,PORTER,2018.0,black patent malt,black patent,0.375,,roast,4.178272980501393
149,Corrales Piñon Porter,PORTER,PORTER,2018.0,Crisp dextrin malt,Crisp dextrin,0.375,,specialty,4.178272980501393
150,Flubadub (partial-mash),AMERICAN PORTER,PORTER,2018.0,amber malt extract syrup,amber malt extract syrup,6.0,,specialty,46.69260700389105
150,Flubadub (partial-mash),AMERICAN PORTER,PORTER,2018.0,dried amber malt extract,dried amber malt extract,5.1,,specialty,39.688715953307394
150,Flubadub (partial-mash),AMERICAN PORTER,PORTER,2018.0,dextrose/corn sugar,dextrose/corn sugar,0.75,,adjunct,5.836575875486381
150,Flubadub (partial-mash),AMERICAN PORTER,PORTER,2018.0,aromatic malt,aromatic,0.5,,specialty,3.8910505836575875
150,Flubadub (partial-mash),AMERICAN PORTER,PORTER,2018.0,black (patent) malt,black (patent),0.25,,roast,1.9455252918287937
150,Flubadub (partial-mash),AMERICAN PORTER,PORTER,2018.0,black debittered malt,black debittered,0.25,,roast,1.9455252918287937
151,"Tall, Dark and Bready",DUNKELWEIZEN,LAGER,2018.0,white wheat malt,white wheat,5.0,,wheat,45.45454545454545
151,"Tall, Dark and Bready",DUNKELWEIZEN,LAGER,2018.0,Munich malt,Munich,3.0,,base,27.27272727272727
151,"Tall, Dark and Bready",DUNKELWEIZEN,LAGER,2018.0,Vienna malt,Vienna,2.0,,base,18.181818181818183
151,"Tall, Dark and Bready",DUNKELWEIZEN,LAGER,2018.0,Special B malt,Special B,0.5,,specialty,4.545454545454546
151,"Tall, Dark and Bready",DUNKELWEIZEN,LAGER,2018.0,chocolate wheat malt,chocolate wheat,0.25,,roast,2.272727272727273
151,"Tall, Dark and Bready",DUNKELWEIZEN,LAGER,2018.0,rice hulls,rice hulls,0.25,,adjunct,2.272727272727273
152,Brother Levonian Saison,BELGIAN ALE,BELGIAN,2009.0,Franco Belge Pilsner malt,Franco Belge Pilsner,7.0,,base,56.00000000000001
152,Brother Levonian Saison,BELGIAN ALE,BELGIAN,2009.0,Franco Belge Vienna,Franco Belge Vienna,3.5,,base,28.000000000000004
152,Brother Levonian Saison,BELGIAN ALE,BELGIAN,2009.0,Best Malz Munich Malt,Best Malz Munich,0.5,,base,4.0
152,Brother Levonian Saison,BELGIAN ALE,BELGIAN,2009.0,flaked wheat,flaked wheat,1.0,,wheat,8.0
152,Brother Levonian Saison,BELGIAN ALE,BELGIAN,2009.0,flaked oats,flaked oats,0.5,,adjunct,4.0
153,Quick & Easy Malted Cider,SPECIALTY CIDER & PERRY,OTHER,2016.0,Unhopped extra-pale malt extract syrup,Unhopped extra-pale malt extract syrup,1.4,,base,54.90196078431373
153,Quick & Easy Malted Cider,SPECIALTY CIDER & PERRY,OTHER,2016.0,extra-light dry malt extract,extra-light dry malt extract,1.15,,specialty,45.09803921568628
154,Just Rye’te,AMERICAN PALE ALE,IPA,2016.0,American pale 2-row malt,American pale 2-row,17.0,,base,79.3465577596266
154,Just Rye’te,AMERICAN PALE ALE,IPA,2016.0,flaked rye,flaked rye,2.0,,adjunct,9.334889148191365
154,Just Rye’te,AMERICAN PALE ALE,IPA,2016.0,Caravienne malt,Caravienne,1.8,,crystal,8.401400233372229
154,Just Rye’te,AMERICAN PALE ALE,IPA,2016.0,"crystal malt, 40\u00b0L","crystal malt, 40\u00b0L",0.625,40.0,crystal,2.9171528588098017
155,Bell’s Brewery Expedition Stout Clone,IMPERIAL STOUT,STOUT,2002.0,two-row malt,two-row,12.5,,specialty,53.76344086021505
155,Bell’s Brewery Expedition Stout Clone,IMPERIAL STOUT,STOUT,2002.0,black malt,black,1.25,,roast,5.376344086021505
155,Bell’s Brewery Expedition Stout Clone,IMPERIAL STOUT,STOUT,2002.0,roasted barley,roasted barley,1.25,,roast,5.376344086021505
155,Bell’s Brewery Expedition Stout Clone,IMPERIAL STOUT,STOUT,2002.0,chocolate malt,chocolate,0.5,,roast,2.1505376344086025
155,Bell’s Brewery Expedition Stout Clone,IMPERIAL STOUT,STOUT,2002.0,flaked barley,flaked barley,0.5,,adjunct,2.1505376344086025
155,Bell’s Brewery Expedition Stout Clone,IMPERIAL STOUT,STOUT,2002.0,Caramunich malt,Caramunich,0.25,,base,1.0752688172043012
155,Bell’s Brewery Expedition Stout Clone,IMPERIAL STOUT,STOUT,2002.0,amber malt extract,amber malt extract,4.0,,specialty,17.20430107526882
155,Bell’s Brewery Expedition Stout Clone,IMPERIAL STOUT,STOUT,2002.0,dark malt extract,dark malt extract,3.0,,specialty,12.903225806451612
156,Jack of All Saisons,BELGIAN ALE,BELGIAN,2018.0,Pilsner malt,Pilsner,8.5,,base,65.38461538461539
156,Jack of All Saisons,BELGIAN ALE,BELGIAN,2018.0,"Munich malt, 10L","Munich malt, 10L",2.0,,base,15.384615384615385
156,Jack of All Saisons,BELGIAN ALE,BELGIAN,2018.0,rye malt,rye,1.5,,specialty,11.538461538461538
156,Jack of All Saisons,BELGIAN ALE,BELGIAN,2018.0,table sugar (sucrose),table sugar (sucrose),1.0,,adjunct,7.6923076923076925
157,Smoked Pumpkin Saison,BELGIAN ALE,BELGIAN,2018.0,Pilsner malt,Pilsner,9.501912199999998,,base,67.86331888319403
157,Smoked Pumpkin Saison,BELGIAN ALE,BELGIAN,2018.0,Munich malt,Munich,1.99959034,10.0,base,14.281213509758004
157,Smoked Pumpkin Saison,BELGIAN ALE,BELGIAN,2018.0,rye malt,rye,1.4991416,,specialty,10.706973744912284
157,Smoked Pumpkin Saison,BELGIAN ALE,BELGIAN,2018.0,table sugar (sucrose),table sugar (sucrose),1.000899486763435,,adjunct,7.148493862135692
158,Count Orloque Saison,BELGIAN ALE,BELGIAN,2018.0,Pilsner malt,Pilsner,10.0,,base,55.94405594405595
158,Count Orloque Saison,BELGIAN ALE,BELGIAN,2018.0,Munich malt,Munich,2.0,10.0,base,11.188811188811188
158,Count Orloque Saison,BELGIAN ALE,BELGIAN,2018.0,wheat malt,wheat,2.0,,wheat,11.188811188811188
158,Count Orloque Saison,BELGIAN ALE,BELGIAN,2018.0,aromatic malt,aromatic,1.0,,specialty,5.594405594405594
158,Count Orloque Saison,BELGIAN ALE,BELGIAN,2018.0,Carafa III malt,Carafa III,0.375,,crystal,2.097902097902098
158,Count Orloque Saison,BELGIAN ALE,BELGIAN,2018.0,table sugar (sucrose),table sugar (sucrose),1.5,,adjunct,8.391608391608392
158,Count Orloque Saison,BELGIAN ALE,BELGIAN,2018.0,dark Belgian candi syrup,dark Belgian candi syrup,1.0,,specialty,5.594405594405594
159,WeldWerks Brewing Juicy Bits NEIPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,pale two-row malt,pale two-row,4.0,,base,34.40860215053764
159,WeldWerks Brewing Juicy Bits NEIPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,Pilsner malt,Pilsner,4.0,,base,34.40860215053764
159,WeldWerks Brewing Juicy Bits NEIPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,dextrin malt,dextrin,1.0,,specialty,8.60215053763441
159,WeldWerks Brewing Juicy Bits NEIPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,flaked oats,flaked oats,0.75,,adjunct,6.451612903225806
159,WeldWerks Brewing Juicy Bits NEIPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,flaked wheat,flaked wheat,0.75,,wheat,6.451612903225806
159,WeldWerks Brewing Juicy Bits NEIPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,wheat malt,wheat,0.75,,wheat,6.451612903225806
159,WeldWerks Brewing Juicy Bits NEIPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,dextrose,dextrose,0.375,,adjunct,3.225806451612903
160,New Holland Dragon’s Milk Bourbon Barrel-Aged Stout,IMPERIAL STOUT,STOUT,2018.0,pale two-row malt,pale two-row,12.0,,base,59.25925925925925
160,New Holland Dragon’s Milk Bourbon Barrel-Aged Stout,IMPERIAL STOUT,STOUT,2018.0,dark Munich malt,dark Munich,2.5,,base,12.345679012345679
160,New Holland Dragon’s Milk Bourbon Barrel-Aged Stout,IMPERIAL STOUT,STOUT,2018.0,flaked barley,flaked barley,1.5,,adjunct,7.4074074074074066
160,New Holland Dragon’s Milk Bourbon Barrel-Aged Stout,IMPERIAL STOUT,STOUT,2018.0,80\u00b0 L crystal,80\u00b0 L crystal,1.5,,crystal,7.4074074074074066
160,New Holland Dragon’s Milk Bourbon Barrel-Aged Stout,IMPERIAL STOUT,STOUT,2018.0,150\u00b0 L crystal,150\u00b0 L crystal,1.0,,crystal,4.938271604938271
160,New Holland Dragon’s Milk Bourbon Barrel-Aged Stout,IMPERIAL STOUT,STOUT,2018.0,500\u00b0 SRM UK black barley,500\u00b0 SRM UK black barley,1.0,,roast,4.938271604938271
160,New Holland Dragon’s Milk Bourbon Barrel-Aged Stout,IMPERIAL STOUT,STOUT,2018.0,chocolate malt,chocolate,0.75,,roast,3.7037037037037033
161,Allagash White Clone,BELGIAN ALE,BELGIAN,2018.0,pale two-row malt,pale two-row,4.5,2.0,base,45.56962025316456
161,Allagash White Clone,BELGIAN ALE,BELGIAN,2018.0,wheat malt,wheat,3.0,,wheat,30.37974683544304
161,Allagash White Clone,BELGIAN ALE,BELGIAN,2018.0,flaked oats,flaked oats,1.0,,adjunct,10.126582278481013
161,Allagash White Clone,BELGIAN ALE,BELGIAN,2018.0,flaked wheat,flaked wheat,1.0,,wheat,10.126582278481013
161,Allagash White Clone,BELGIAN ALE,BELGIAN,2018.0,dextrin malt,dextrin,0.375,,specialty,3.79746835443038
162,Peaks & Priorities Juicy IPA (Extract),HAZY / NEW ENGLAND IPA,IPA,2018.0,light malt extract syrup,light malt extract syrup,8.75,,specialty,48.426873760272024
162,Peaks & Priorities Juicy IPA (Extract),HAZY / NEW ENGLAND IPA,IPA,2018.0,light dried malt extract,light dried malt extract,8.81848,,specialty,48.80587631056956
162,Peaks & Priorities Juicy IPA (Extract),HAZY / NEW ENGLAND IPA,IPA,2018.0,"crystal malt, 10\u00b0 L","crystal malt, 10\u00b0 L",0.5,10.0,crystal,2.767249929158402
163,Anchor Brewing Old Foghorn,BARLEYWINE,STRONG_ALE,2018.0,pale two-row malt,pale two-row,19.5,,base,95.1219512195122
163,Anchor Brewing Old Foghorn,BARLEYWINE,STRONG_ALE,2018.0,60\u00b0 L crystal malt,60\u00b0 L crystal,1.0,,crystal,4.878048780487805
164,Sierra Nevada Bigfoot Barleywine (ver. 2),BARLEYWINE,STRONG_ALE,2018.0,pale 2-row malt,pale 2-row,17.75,,base,91.02564102564102
164,Sierra Nevada Bigfoot Barleywine (ver. 2),BARLEYWINE,STRONG_ALE,2018.0,80\u00b0 L caramel malt,80\u00b0 L caramel,1.75,,crystal,8.974358974358974
165,Caliente Tejano Pepper Cream Ale,CREAM ALE,BLONDE_PALE,2018.0,US Pilsner malt,US Pilsner,8.0,,base,82.58064516129032
165,Caliente Tejano Pepper Cream Ale,CREAM ALE,BLONDE_PALE,2018.0,flaked maize,flaked maize,1.5,,adjunct,15.483870967741936
165,Caliente Tejano Pepper Cream Ale,CREAM ALE,BLONDE_PALE,2018.0,Belgian CaraMunich malt,Belgian CaraMunich,0.1875,,base,1.935483870967742
166,Embracing Sunset Lager,AMBER LAGER,LAGER,2002.0,Munich malt,Munich,7.0,7.0,base,93.33333333333333
166,Embracing Sunset Lager,AMBER LAGER,LAGER,2002.0,Belgian aromatic malt,Belgian aromatic,0.5,,specialty,6.666666666666667
167,Peach IPA,FRUIT BEER,OTHER,2016.0,pale malt,pale,11.5,,base,90.19607843137256
167,Peach IPA,FRUIT BEER,OTHER,2016.0,dextrin malt,dextrin,0.5,,specialty,3.9215686274509802
167,Peach IPA,FRUIT BEER,OTHER,2016.0,light Munich malt,light Munich,0.75,,base,5.88235294117647
168,The Blue Devils BGSA,BELGIAN ALE,BELGIAN,2016.0,Belgian Pilsner malt,Belgian Pilsner,10.0,,base,80.0
168,The Blue Devils BGSA,BELGIAN ALE,BELGIAN,2016.0,Dextrose,Dextrose,1.0,,adjunct,8.0
168,The Blue Devils BGSA,BELGIAN ALE,BELGIAN,2016.0,Dextrose,Dextrose,0.75,,adjunct,6.0
168,The Blue Devils BGSA,BELGIAN ALE,BELGIAN,2016.0,Dextrose for priming,Dextrose for priming,0.5,,adjunct,4.0
168,The Blue Devils BGSA,BELGIAN ALE,BELGIAN,2016.0,Acidulated malt,Acidulated,0.25,,specialty,2.0
169,"The Kernel Imperial Brown Stout, London 1856",HISTORICAL BEER,OTHER,2013.0,Bairds pale two-row malt,Bairds pale two-row,12.4,,base,64.85839176654005
169,"The Kernel Imperial Brown Stout, London 1856",HISTORICAL BEER,OTHER,2013.0,Bairds brown malt,Bairds brown,1.63,,specialty,8.52574020802099
169,"The Kernel Imperial Brown Stout, London 1856",HISTORICAL BEER,OTHER,2013.0,Bairds Munich malt,Bairds Munich,1.63,,base,8.52574020802099
169,"The Kernel Imperial Brown Stout, London 1856",HISTORICAL BEER,OTHER,2013.0,brown sugar,brown sugar,1.45,,adjunct,7.584247424313151
169,"The Kernel Imperial Brown Stout, London 1856",HISTORICAL BEER,OTHER,2013.0,Bairds black patent,Bairds black patent,1.3,,roast,6.799670104556618
169,"The Kernel Imperial Brown Stout, London 1856",HISTORICAL BEER,OTHER,2013.0,Bairds amber malt,Bairds amber,0.53,,specialty,2.772173196473083
169,"The Kernel Imperial Brown Stout, London 1856",HISTORICAL BEER,OTHER,2013.0,Bairds 150\u00b0 L crystal malt,Bairds 150\u00b0 L crystal,0.178574578034886,,crystal,0.934037092075098
170,Rocky Raccoon’s Honey Lager,AMERICAN LAGER,LAGER,2016.0,Pilsner malt,Pilsner,5.75,,base,69.6969696969697
170,Rocky Raccoon’s Honey Lager,AMERICAN LAGER,LAGER,2016.0,Honey,Honey,2.5,,adjunct,30.303030303030305
171,Dusty Mud Irish-Style Stout,STOUT,STOUT,2000.0,pale malt,pale,7.5,,base,75.0
171,Dusty Mud Irish-Style Stout,STOUT,STOUT,2000.0,English crystal malt,English crystal,1.0,15.0,crystal,10.0
171,Dusty Mud Irish-Style Stout,STOUT,STOUT,2000.0,roasted barley,roasted barley,1.0,,roast,10.0
171,Dusty Mud Irish-Style Stout,STOUT,STOUT,2000.0,black malt,black,0.5,,roast,5.0
172,Kathleen’s Spruce Ale,AMERICAN PALE ALE,IPA,2018.0,pale malt,pale,10.0,,base,93.02325581395348
172,Kathleen’s Spruce Ale,AMERICAN PALE ALE,IPA,2018.0,20 L crystal malt,20 L crystal,0.5,,crystal,4.651162790697675
172,Kathleen’s Spruce Ale,AMERICAN PALE ALE,IPA,2018.0,dextrose,dextrose,0.25,,adjunct,2.3255813953488373
173,Oregon Super Dank,AMERICAN PALE ALE,IPA,2018.0,extra-light malt extract syrup,extra-light malt extract syrup,7.0,,specialty,87.49016296955976
173,Oregon Super Dank,AMERICAN PALE ALE,IPA,2018.0,Mecca Grade Opal 44 malt,Mecca Grade Opal 44,1.000899486763435,,specialty,12.509837030440238
174,Two Flamingoes Strawberry Milkshake IPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,Pilsner malt extract syrup,Pilsner malt extract syrup,7.5,,base,73.17073170731707
174,Two Flamingoes Strawberry Milkshake IPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,dry wheat malt extract,dry wheat malt extract,1.25,,wheat,12.195121951219512
174,Two Flamingoes Strawberry Milkshake IPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,flaked oats,flaked oats,0.5,,adjunct,4.878048780487805
174,Two Flamingoes Strawberry Milkshake IPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,pale 2-row malt,pale 2-row,0.5,,base,4.878048780487805
174,Two Flamingoes Strawberry Milkshake IPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,Mecca Grade Shaniko white wheat,Mecca Grade Shaniko white wheat,0.5,,wheat,4.878048780487805
175,Grisette de Saison,BELGIAN ALE,BELGIAN,2018.0,Pilsner malt,Pilsner,7.06,,base,85.36880290205562
175,Grisette de Saison,BELGIAN ALE,BELGIAN,2018.0,chitted wheat,chitted wheat,1.21,,wheat,14.631197097944378
176,Ordinary Grisette,BELGIAN ALE,BELGIAN,2018.0,Pilsner malt,Pilsner,5.5,,base,83.33333333333334
176,Ordinary Grisette,BELGIAN ALE,BELGIAN,2018.0,chitted wheat,chitted wheat,1.1,,wheat,16.666666666666668
177,Stew’s Brew Imperial Black IPA,IPA,IPA,2018.0,pale 2-row malt,pale 2-row,11.0,,base,72.1311475409836
177,Stew’s Brew Imperial Black IPA,IPA,IPA,2018.0,dark candi syrup,dark candi syrup,1.0,,specialty,6.557377049180328
177,Stew’s Brew Imperial Black IPA,IPA,IPA,2018.0,Carafa Type 3 malt,Carafa Type 3,1.0,,crystal,6.557377049180328
177,Stew’s Brew Imperial Black IPA,IPA,IPA,2018.0,60\u00b0 L crystal malt,60\u00b0 L crystal,1.0,,crystal,6.557377049180328
177,Stew’s Brew Imperial Black IPA,IPA,IPA,2018.0,red wheat,red wheat,1.0,,wheat,6.557377049180328
177,Stew’s Brew Imperial Black IPA,IPA,IPA,2018.0,pale chocolate malt,pale chocolate,0.25,,base,1.639344262295082
178,Stew’s Brew Hefeweizen,HEFEWEIZEN,WHEAT_BEER,2018.0,Weyermann wheat malt,Weyermann wheat,4.75,,wheat,52.77777777777778
178,Stew’s Brew Hefeweizen,HEFEWEIZEN,WHEAT_BEER,2018.0,German Pilsner malt,German Pilsner,3.75,,base,41.66666666666667
178,Stew’s Brew Hefeweizen,HEFEWEIZEN,WHEAT_BEER,2018.0,melanoidin malt,melanoidin,0.5,,specialty,5.555555555555555
179,Westbound Quad,BELGIAN ALE,BELGIAN,2018.0,Belgian Pilsner malt,Belgian Pilsner,15.0,,base,85.71428571428571
179,Westbound Quad,BELGIAN ALE,BELGIAN,2018.0,180\u00b0 L dark candi sugar,180\u00b0 L dark candi sugar,2.5,,adjunct,14.285714285714285
180,Bleu Reserve,BELGIAN ALE,BELGIAN,2018.0,Belgian Pilsner malt,Belgian Pilsner,12.0,,base,78.68852459016394
180,Bleu Reserve,BELGIAN ALE,BELGIAN,2018.0,75\u00b0 L amber candi sugar,75\u00b0 L amber candi sugar,1.75,,adjunct,11.475409836065573
180,Bleu Reserve,BELGIAN ALE,BELGIAN,2018.0,Special B malt,Special B,0.5,,specialty,3.278688524590164
180,Bleu Reserve,BELGIAN ALE,BELGIAN,2018.0,Cara-Munich malt,Cara-Munich,1.0,,base,6.557377049180328
181,Big Star Lager,AMERICAN PILSNER,LAGER,2018.0,pale two-row malt,pale two-row,8.5,,base,79.53216374269006
181,Big Star Lager,AMERICAN PILSNER,LAGER,2018.0,flaked corn,flaked corn,2.0,,adjunct,18.71345029239766
181,Big Star Lager,AMERICAN PILSNER,LAGER,2018.0,Weyermann acidulated malt,Weyermann acidulated,0.1875,,specialty,1.7543859649122806
182,Simple Pils,GERMAN PILSNER,LAGER,2018.0,Weyermann Pilsner malt,Weyermann Pilsner,8.9948496,,base,98.62218999274837
182,Simple Pils,GERMAN PILSNER,LAGER,2018.0,Weyermann acidulated malt,Weyermann acidulated,0.12566333999999998,,specialty,1.3778100072516315
183,Chrysanthemum Flower Tea Kölsch,HYBRID BEER,OTHER,2018.0,Pilsner malt,Pilsner,7.0106915999999995,,base,75.71424884751629
183,Chrysanthemum Flower Tea Kölsch,HYBRID BEER,OTHER,2018.0,Vienna malt,Vienna,1.4991446057249687,,base,16.190500768322483
183,Chrysanthemum Flower Tea Kölsch,HYBRID BEER,OTHER,2018.0,wheat malt,wheat,0.7495723028624843,,wheat,8.095250384161242
184,TukTukTea IPA,IPA,IPA,2018.0,Maris Otter,Maris Otter,10.5,,base,91.3847953342047
184,TukTukTea IPA,IPA,IPA,2018.0,Weyermann Munich,Weyermann Munich,0.49604049454134996,,base,4.317196102013233
184,TukTukTea IPA,IPA,IPA,2018.0,Belgian CaraMunich,Belgian CaraMunich,0.2469179350605831,,base,2.1490042818910315
184,TukTukTea IPA,IPA,IPA,2018.0,Crisp 30\u00b0 L crystal malt,Crisp 30\u00b0 L crystal,0.2469179350605831,,crystal,2.1490042818910315
185,Choc Full O’ Cherry Porter,FRUIT BEER,OTHER,2007.0,Pilsner malt,Pilsner,2.5,1.6,base,16.94915254237288
185,Choc Full O’ Cherry Porter,FRUIT BEER,OTHER,2007.0,Munich malt,Munich,10.0,8.0,base,67.79661016949152
185,Choc Full O’ Cherry Porter,FRUIT BEER,OTHER,2007.0,dark crystal munch malt,dark crystal munch,0.75,80.0,crystal,5.084745762711865
185,Choc Full O’ Cherry Porter,FRUIT BEER,OTHER,2007.0,melanoidin malt,melanoidin,1.0,33.0,specialty,6.779661016949152
185,Choc Full O’ Cherry Porter,FRUIT BEER,OTHER,2007.0,Carafa\u00ae (r\u00f6stmalz) malt,Carafa\u00ae (r\u00f6stmalz),0.5,470.0,crystal,3.389830508474576
186,John’s “World Famous” Dark Lager,DARK LAGER,LAGER,,Pilsner malt,Pilsner,5.75,,base,64.97175141242938
186,John’s “World Famous” Dark Lager,DARK LAGER,LAGER,,Munich 10L,Munich 10L,1.0,,base,11.299435028248588
186,John’s “World Famous” Dark Lager,DARK LAGER,LAGER,,Crystal 60L,Crystal 60L,1.0,,crystal,11.299435028248588
186,John’s “World Famous” Dark Lager,DARK LAGER,LAGER,,Crystal 15L or Cara-pils,Crystal 15L or Cara-pils,0.6,,crystal,6.779661016949152
186,John’s “World Famous” Dark Lager,DARK LAGER,LAGER,,Weyermann Carafa Special II,Weyermann Carafa Special II,0.5,,crystal,5.649717514124294
187,Smokey the Beer II (Partial-Mash),RAUCHBIER,OTHER,2018.0,Very light malt extract syrup,Very light malt extract syrup,3.5,,specialty,28.000000000000004
187,Smokey the Beer II (Partial-Mash),RAUCHBIER,OTHER,2018.0,Very light dry malt extract,Very light dry malt extract,3.0,,specialty,24.0
187,Smokey the Beer II (Partial-Mash),RAUCHBIER,OTHER,2018.0,German beechwood-smoked malt or American cherrywood-smoked malt,German beechwood-smoked malt or American cherrywood-smoked,6.0,,base,48.0
188,Just Another Pretty Face,BARLEYWINE,STRONG_ALE,2017.0,2-row pale malt,2-row pale,16.38,,base,84.52012383900929
188,Just Another Pretty Face,BARLEYWINE,STRONG_ALE,2017.0,Briess aromatic malt,Briess aromatic,1.0,,specialty,5.159958720330238
188,Just Another Pretty Face,BARLEYWINE,STRONG_ALE,2017.0,crystal 120\u00b0 L,crystal 120\u00b0 L,1.0,,crystal,5.159958720330238
188,Just Another Pretty Face,BARLEYWINE,STRONG_ALE,2017.0,turbinado sugar,turbinado sugar,1.0,,adjunct,5.159958720330238
189,American-Style Cascadian India Dark Double Black IPA (ASCIDDBIPA),IPA,IPA,2018.0,pale 2-row malt,pale 2-row,11.0,,base,81.48148148148148
189,American-Style Cascadian India Dark Double Black IPA (ASCIDDBIPA),IPA,IPA,2018.0,corn sugar,corn sugar,1.0,,adjunct,7.4074074074074066
189,American-Style Cascadian India Dark Double Black IPA (ASCIDDBIPA),IPA,IPA,2018.0,525\u00b0 L Carafa III,525\u00b0 L Carafa III,0.75,525.0,crystal,5.555555555555555
189,American-Style Cascadian India Dark Double Black IPA (ASCIDDBIPA),IPA,IPA,2018.0,80\u00b0 L crystal malt,80\u00b0 L crystal,0.75,80.0,crystal,5.555555555555555
190,Bru’n Dry Stout,IRISH STOUT,STOUT,2013.0,two-row pale malt,two-row pale,6.5,,base,74.9279538904899
190,Bru’n Dry Stout,IRISH STOUT,STOUT,2013.0,flaked barley,flaked barley,1.3,,adjunct,14.985590778097983
