recipe_id,recipe_title,style,style_group,year,hop_name,hop_name_normalized,amount_oz,alpha_acid_pct,usage,time_min,hop_type,batch_size_gal,oz_per_gal,biotransformation
49,Solstice American Stout,AMERICAN STOUT,STOUT,2020.0,HBC 342 (Experimental),HBC 342 (Experimental),1.0,10.9,hop stand,15.0,aroma,5.0,0.2,
50,One-Ply Rye IPA,AMERICAN IPA,IPA,2020.0,Magnum,Magnum,1.0,12.0,boil,60.0,bittering,5.0,0.2,
50,One-Ply Rye IPA,AMERICAN IPA,IPA,2020.0,Amarillo,Amarillo,1.0,9.0,boil,10.0,flavor,5.0,0.2,
50,One-Ply Rye IPA,AMERICAN IPA,IPA,2020.0,Simcoe,Simcoe,1.0,13.0,boil,5.0,flavor,5.0,0.2,
50,One-Ply Rye IPA,AMERICAN IPA,IPA,2020.0,Amarillo,Amarillo,1.0,9.0,boil,0.0,other,5.0,0.2,
50,One-Ply Rye IPA,AMERICAN IPA,IPA,2020.0,Amarillo,Amarillo,1.0,9.0,dry hop,,dry_hop,5.0,0.2,
50,One-Ply Rye IPA,AMERICAN IPA,IPA,2020.0,Columbus/Tomahawk/Zeus,Columbus/Tomahawk/Zeus,1.0,14.0,dry hop,,dry_hop,5.0,0.2,
50,One-Ply Rye IPA,AMERICAN IPA,IPA,2020.0,Simcoe,Simcoe,1.0,13.0,dry hop,,dry_hop,5.0,0.2,
51,Tim’s Sweet Stout,STOUT,STOUT,2019.0,East Kent Goldings,East Kent Goldings,1.5,4.7,first wort,0.0,other,5.5,0.2727272727272727,
52,Pangaea Proxima Polar IPA,AMERICAN IPA,IPA,2020.0,Southern Cross,Southern Cross,0.8,13.0,boil,60.0,bittering,5.0,0.16,
52,Pangaea Proxima Polar IPA,AMERICAN IPA,IPA,2020.0,Moutere,Moutere,0.5,19.0,boil,15.0,flavor,5.0,0.1,
52,Pangaea Proxima Polar IPA,AMERICAN IPA,IPA,2020.0,Wai-iti,Wai-iti,0.75,3.0,whirlpool,15.0,aroma,5.0,0.15,
52,Pangaea Proxima Polar IPA,AMERICAN IPA,IPA,2020.0,Moutere,Moutere,0.25,19.0,whirlpool,15.0,aroma,5.0,0.05,
52,Pangaea Proxima Polar IPA,AMERICAN IPA,IPA,2020.0,Moutere,Moutere,1.0,19.0,dry hop,,dry_hop,5.0,0.2,
52,Pangaea Proxima Polar IPA,AMERICAN IPA,IPA,2020.0,Taiheke,Taiheke,1.0,7.0,dry hop,,dry_hop,5.0,0.2,
52,Pangaea Proxima Polar IPA,AMERICAN IPA,IPA,2020.0,Wai-iti,Wai-iti,1.0,3.0,dry hop,,dry_hop,5.0,0.2,
53,Espresso Stout,COFFEE BEER,OTHER,2010.0,Northern Brewer pellets,Northern Brewer pellets,1.25,6.9,boil,60.0,bittering,5.0,0.25,
53,Espresso Stout,COFFEE BEER,OTHER,2010.0,Northern Brewer pellets,Northern Brewer pellets,0.25,6.9,boil,5.0,flavor,5.0,0.05,
54,Easy Amber Ale,SPECIALTY IPA,IPA,,Nugget,Nugget,1.0,,boil,60.0,bittering,3.0,0.3333333333333333,
54,Easy Amber Ale,SPECIALTY IPA,IPA,,Amarillo,Amarillo,0.5,,boil,15.0,flavor,3.0,0.16666666666666666,
54,Easy Amber Ale,SPECIALTY IPA,IPA,,East Kent Goldings,East Kent Goldings,0.5,,whirlpool,0.0,aroma,3.0,0.16666666666666666,
55,Tuxedo Speedo Black IPA,IPA,IPA,2013.0,Columbus pellets,Columbus pellets,0.18,15.0,boil,60.0,bittering,5.0,0.036,
55,Tuxedo Speedo Black IPA,IPA,IPA,2013.0,Simcoe pellets,Simcoe pellets,0.36,13.0,boil,60.0,bittering,5.0,0.072,
55,Tuxedo Speedo Black IPA,IPA,IPA,2013.0,Cascade pellets,Cascade pellets,0.43,5.75,boil,45.0,bittering,5.0,0.086,
55,Tuxedo Speedo Black IPA,IPA,IPA,2013.0,Cascade pellets,Cascade pellets,1.43,5.75,boil,15.0,flavor,5.0,0.286,
55,Tuxedo Speedo Black IPA,IPA,IPA,2013.0,Chinook pellets,Chinook pellets,1.43,13.0,boil,15.0,flavor,5.0,0.286,
55,Tuxedo Speedo Black IPA,IPA,IPA,2013.0,Amarillo pellets,Amarillo pellets,1.43,,boil,0.0,other,5.0,0.286,
55,Tuxedo Speedo Black IPA,IPA,IPA,2013.0,Cascade pellets,Cascade pellets,0.71,,dry hop,,dry_hop,5.0,0.142,
55,Tuxedo Speedo Black IPA,IPA,IPA,2013.0,Mosaic pellets,Mosaic pellets,0.71,,dry hop,,dry_hop,5.0,0.142,
56,Stone-Faced IPA,AMERICAN IPA,IPA,2017.0,Magnum,Magnum,1.0,12.0,boil,60.0,bittering,5.0,0.2,
56,Stone-Faced IPA,AMERICAN IPA,IPA,2017.0,Medusa,Medusa,1.0,4.5,boil,10.0,flavor,5.0,0.2,
56,Stone-Faced IPA,AMERICAN IPA,IPA,2017.0,Medusa,Medusa,1.0,4.5,boil,0.0,other,5.0,0.2,
56,Stone-Faced IPA,AMERICAN IPA,IPA,2017.0,Medusa,Medusa,1.0,4.5,whirlpool,10.0,aroma,5.0,0.2,
56,Stone-Faced IPA,AMERICAN IPA,IPA,2017.0,Medusa,Medusa,1.0,4.5,dry hop,120.0,dry_hop,5.0,0.2,
57,Jack’s Classic American Pilsner,AMERICAN PILSNER,LAGER,2020.0,Cluster,Cluster,1.75,6.5,boil,60.0,bittering,5.25,0.3333333333333333,
57,Jack’s Classic American Pilsner,AMERICAN PILSNER,LAGER,2020.0,Hallertauer Mittelfr\u00fch,Hallertauer Mittelfr\u00fch,1.0,3.75,boil,10.0,flavor,5.25,0.19047619047619047,
57,Jack’s Classic American Pilsner,AMERICAN PILSNER,LAGER,2020.0,Hallertauer Mittelfr\u00fch,Hallertauer Mittelfr\u00fch,1.0,3.75,steep,20.0,other,5.25,0.19047619047619047,
57,Jack’s Classic American Pilsner,AMERICAN PILSNER,LAGER,2020.0,Hallertauer Mittelfr\u00fch,Hallertauer Mittelfr\u00fch,1.0,3.75,dry hop in secondary,,other,5.25,0.19047619047619047,
58,Double White IPA,IMPERIAL / DOUBLE IPA,IPA,2020.0,Warrior,Warrior,0.4,15.0,boil,60.0,bittering,5.5,0.07272727272727274,
58,Double White IPA,IMPERIAL / DOUBLE IPA,IPA,2020.0,Centennial,Centennial,1.4,10.0,boil,10.0,flavor,5.5,0.2545454545454545,
58,Double White IPA,IMPERIAL / DOUBLE IPA,IPA,2020.0,Amarillo,Amarillo,1.0,9.2,boil,10.0,flavor,5.5,0.18181818181818182,
58,Double White IPA,IMPERIAL / DOUBLE IPA,IPA,2020.0,Citra Cryo Hops,Citra Cryo,0.5,25.0,boil,10.0,flavor,5.5,0.09090909090909091,
58,Double White IPA,IMPERIAL / DOUBLE IPA,IPA,2020.0,Centennial,Centennial,1.4,10.0,dry hop,,dry_hop,5.5,0.2545454545454545,
58,Double White IPA,IMPERIAL / DOUBLE IPA,IPA,2020.0,Amarillo,Amarillo,1.0,9.2,dry hop,,dry_hop,5.5,0.18181818181818182,
58,Double White IPA,IMPERIAL / DOUBLE IPA,IPA,2020.0,Citra Cryo Hops,Citra Cryo,0.5,25.0,dry hop,,dry_hop,5.5,0.09090909090909091,
59,Toto Stout,STOUT,STOUT,2020.0,Bravo,Bravo,0.5,,boil,60.0,bittering,5.5,0.09090909090909091,
59,Toto Stout,STOUT,STOUT,2020.0,East Kent Goldings,East Kent Goldings,1.0,,boil,10.0,flavor,5.5,0.18181818181818182,
60,Atahsaia Barleywine,BARLEYWINE,STRONG_ALE,2015.0,Chinook,Chinook,2.5,11.4,first wort,0.0,other,5.5,0.45454545454545453,
60,Atahsaia Barleywine,BARLEYWINE,STRONG_ALE,2015.0,Cascade,Cascade,1.5,6.0,boil,15.0,flavor,5.5,0.2727272727272727,
60,Atahsaia Barleywine,BARLEYWINE,STRONG_ALE,2015.0,Cascade,Cascade,0.5,6.0,flameout,0.0,aroma,5.5,0.09090909090909091,
60,Atahsaia Barleywine,BARLEYWINE,STRONG_ALE,2015.0,Cascade,Cascade,0.5,6.0,dry hop,,dry_hop,5.5,0.09090909090909091,
60,Atahsaia Barleywine,BARLEYWINE,STRONG_ALE,2015.0,Centennial,Centennial,0.5,10.0,dry hop,,dry_hop,5.5,0.09090909090909091,
61,Thames Porter,AMERICAN PORTER,PORTER,2014.0,Northern Brewer pellets,Northern Brewer pellets,0.75,9.5,boil,60.0,bittering,5.5,0.13636363636363635,
61,Thames Porter,AMERICAN PORTER,PORTER,2014.0,East Kent Golding pellets,East Kent Golding pellets,0.5,4.8,boil,10.0,flavor,5.5,0.09090909090909091,
62,Bruce Stott’s Dortmunder Export,HELLES,OTHER,2007.0,Liberty pellet hops,Liberty pellet,1.5,4.7,boil,65.0,bittering,5.0,0.3,
62,Bruce Stott’s Dortmunder Export,HELLES,OTHER,2007.0,Strisselspalt pellet hops,Strisselspalt pellet,0.2,1.8,boil,15.0,flavor,5.0,0.04,
62,Bruce Stott’s Dortmunder Export,HELLES,OTHER,2007.0,Liberty pellet hops,Liberty pellet,0.5,4.7,boil,1.0,flavor,5.0,0.1,
62,Bruce Stott’s Dortmunder Export,HELLES,OTHER,2007.0,Hallertauer pellet hops,Hallertauer pellet,0.5,2.5,boil,1.0,flavor,5.0,0.1,
63,WTG? Stout,STOUT,STOUT,2020.0,Styrian Goldings,Styrian Goldings,0.5,,steep,30.0,other,2.0,0.25,
64,Piwo Jopejskie,FARMHOUSE BEER,BELGIAN,2020.0,Lubelski,Lubelski,2.1,4.0,start of boil,180.0,other,2.66,0.7894736842105263,
64,Piwo Jopejskie,FARMHOUSE BEER,BELGIAN,2020.0,Lomik,Lomik,0.9,4.6,start of boil,180.0,other,2.66,0.3383458646616541,
65,Little Red Bird Braggot,BRAGGOT,OTHER,2020.0,Motueka,Motueka,1.75,,boil,60.0,bittering,5.0,0.35,
65,Little Red Bird Braggot,BRAGGOT,OTHER,2020.0,Motueka,Motueka,2.0,,boil,10.0,flavor,5.0,0.4,
65,Little Red Bird Braggot,BRAGGOT,OTHER,2020.0,Motueka,Motueka,2.0,,boil,1.0,flavor,5.0,0.4,
66,Traditional Berliner Weisse,BERLINER WEISSE,SOUR,2020.0,Spalt Select,Spalt Select,0.4,,boil,30.0,flavor,5.0,0.08,
67,Chess with Checkers,BELGIAN ALE,BELGIAN,2019.0,Perle,Perle,1.5,6.8,boil,60.0,bittering,6.5,0.23076923076923078,
67,Chess with Checkers,BELGIAN ALE,BELGIAN,2019.0,Perle,Perle,1.0,6.8,boil,30.0,flavor,6.5,0.15384615384615385,
67,Chess with Checkers,BELGIAN ALE,BELGIAN,2019.0,Hallertau Hersbrucker,Hallertau Hersbrucker,1.0,3.4,boil,5.0,flavor,6.5,0.15384615384615385,
68,Leicht,PALE LAGER,LAGER,2019.0,German Magnum,German Magnum,0.5,9.0,boil,90.0,bittering,7.5,0.06666666666666667,
68,Leicht,PALE LAGER,LAGER,2019.0,Hallertau Mittelfr\u00fch,Hallertau Mittelfr\u00fch,0.25,3.7,boil,10.0,flavor,7.5,0.03333333333333333,
69,Distemper Sour Ale,SOUR ALE,SOUR,2019.0,Millennium,Millennium,0.3,,boil,90.0,bittering,5.5,0.05454545454545454,
69,Distemper Sour Ale,SOUR ALE,SOUR,2019.0,Saaz,Saaz,0.8,,boil,0.0,other,5.5,0.14545454545454548,
70,I Got Your Nukey Brown Ale,BROWN ALE,BROWN_ALE,2020.0,Palisade,Palisade,0.5,,steep,30.0,other,2.0,0.25,
71,Dodgy Wanker,ENGLISH PALE ALE,IPA,2020.0,East Kent Goldings,East Kent Goldings,1.5,4.7,boil,60.0,bittering,5.5,0.2727272727272727,
71,Dodgy Wanker,ENGLISH PALE ALE,IPA,2020.0,East Kent Goldings,East Kent Goldings,0.76,4.7,boil,30.0,flavor,5.5,0.13818181818181818,
71,Dodgy Wanker,ENGLISH PALE ALE,IPA,2020.0,East Kent Goldings,East Kent Goldings,0.58,4.7,boil,0.0,other,5.5,0.10545454545454545,
72,Newtonian ESB,ENGLISH PALE ALE,IPA,2015.0,Zythos,Zythos,0.5,14.0,boil,60.0,bittering,5.5,0.09090909090909091,
72,Newtonian ESB,ENGLISH PALE ALE,IPA,2015.0,East Kent Goldings,East Kent Goldings,1.0,5.0,boil,20.0,flavor,5.5,0.18181818181818182,
72,Newtonian ESB,ENGLISH PALE ALE,IPA,2015.0,East Kent Goldings,East Kent Goldings,1.0,5.0,boil,5.0,flavor,5.5,0.18181818181818182,
72,Newtonian ESB,ENGLISH PALE ALE,IPA,2015.0,East Kent Goldings,East Kent Goldings,1.0,5.0,steep/whirlpool,5.0,other,5.5,0.18181818181818182,
73,Majestic Sea Cow American Pale Ale,AMERICAN PALE ALE,IPA,2019.0,Galena,Galena,1.0,14.1,first wort,0.0,other,12.0,0.08333333333333333,
73,Majestic Sea Cow American Pale Ale,AMERICAN PALE ALE,IPA,2019.0,Galaxy,Galaxy,1.5,14.0,bittering (10 min),10.0,other,12.0,0.125,
73,Majestic Sea Cow American Pale Ale,AMERICAN PALE ALE,IPA,2019.0,Amarillo,Amarillo,1.5,12.0,bittering (5 min),5.0,other,12.0,0.125,
73,Majestic Sea Cow American Pale Ale,AMERICAN PALE ALE,IPA,2019.0,Galaxy,Galaxy,1.5,14.0,whirlpool,0.0,aroma,12.0,0.125,
73,Majestic Sea Cow American Pale Ale,AMERICAN PALE ALE,IPA,2019.0,Amarillo,Amarillo,1.0,12.0,whirlpool,0.0,aroma,12.0,0.08333333333333333,
73,Majestic Sea Cow American Pale Ale,AMERICAN PALE ALE,IPA,2019.0,Mosaic,Mosaic,0.5,12.5,whirlpool,0.0,aroma,12.0,0.041666666666666664,
73,Majestic Sea Cow American Pale Ale,AMERICAN PALE ALE,IPA,2019.0,Galaxy,Galaxy,1.5,14.0,dry hop,0.0,dry_hop,12.0,0.125,
73,Majestic Sea Cow American Pale Ale,AMERICAN PALE ALE,IPA,2019.0,Mosaic,Mosaic,1.5,12.5,dry hop,0.0,dry_hop,12.0,0.125,
74,Triple-X,STOUT,STOUT,,Kent Goldings 5% AA,Kent Goldings 5% AA,1.5,5.0,boil,60.0,bittering,6.0,0.25,
75,Ginger Dinger 2017 Dark Lager,DARK LAGER,LAGER,2017.0,German Hallertauer hops,German Hallertauer,2.0,4.0,boil,60.0,bittering,5.0,0.4,
75,Ginger Dinger 2017 Dark Lager,DARK LAGER,LAGER,2017.0,Mt. Hood or Santiam hops,Mt. Hood or Santiam,1.0,,end of boil (1 min),1.0,other,5.0,0.2,
76,Rogue Chocolate Stout Clone,SPICE & HERB BEER,OTHER,2009.0,Cascade,Cascade,0.9876717402423324,5.0,boil,90.0,bittering,5.0,0.19753434804846648,
76,Rogue Chocolate Stout Clone,SPICE & HERB BEER,OTHER,2009.0,Cascade,Cascade,0.9876717402423324,5.0,boil,30.0,flavor,5.0,0.19753434804846648,
76,Rogue Chocolate Stout Clone,SPICE & HERB BEER,OTHER,2009.0,Cascade,Cascade,0.9876717402423324,5.0,knockout,0.0,other,5.0,0.19753434804846648,
76,Rogue Chocolate Stout Clone,SPICE & HERB BEER,OTHER,2009.0,Irish moss,Irish moss,5.0,,boil,20.0,flavor,5.0,1.0,
77,Future Forward Sour Saison,BELGIAN ALE,BELGIAN,2019.0,Mosaic,Mosaic,1.0,,hop stand,,aroma,5.0,0.2,
77,Future Forward Sour Saison,BELGIAN ALE,BELGIAN,2019.0,Citra,Citra,1.0,,hop stand,,aroma,5.0,0.2,
77,Future Forward Sour Saison,BELGIAN ALE,BELGIAN,2019.0,Simcoe,Simcoe,0.5,,dry hop,,dry_hop,5.0,0.1,
77,Future Forward Sour Saison,BELGIAN ALE,BELGIAN,2019.0,Mosaic,Mosaic,0.5,,dry hop,,dry_hop,5.0,0.1,
77,Future Forward Sour Saison,BELGIAN ALE,BELGIAN,2019.0,Citra,Citra,0.5,,dry hop,,dry_hop,5.0,0.1,
78,Peppermint Porter,COFFEE BEER,OTHER,2019.0,Willamette,Willamette,1.0,5.0,boil,60.0,bittering,5.0,0.2,
78,Peppermint Porter,COFFEE BEER,OTHER,2019.0,East Kent Golding,East Kent Golding,1.25,5.0,boil,25.0,flavor,5.0,0.25,
78,Peppermint Porter,COFFEE BEER,OTHER,2019.0,East Kent Golding,East Kent Golding,1.25,5.0,boil,5.0,flavor,5.0,0.25,
78,Peppermint Porter,COFFEE BEER,OTHER,2019.0,Mt. Hood,Mt. Hood,1.5,5.1,boil,0.0,other,5.0,0.3,
79,Mike’s Mild,BROWN ALE,BROWN_ALE,2019.0,East Kent Golding,East Kent Golding,0.5,5.0,boil,60.0,bittering,5.0,0.1,
79,Mike’s Mild,BROWN ALE,BROWN_ALE,2019.0,East Kent Golding,East Kent Golding,1.25,5.0,boil,25.0,flavor,5.0,0.25,
79,Mike’s Mild,BROWN ALE,BROWN_ALE,2019.0,East Kent Golding,East Kent Golding,1.25,5.0,boil,5.0,flavor,5.0,0.25,
80,Wry Smile Rye IPA,IPA,IPA,2019.0,Mt. Hood,Mt. Hood,1.0,5.1,FWH,0.0,fwh,5.0,0.2,
80,Wry Smile Rye IPA,IPA,IPA,2019.0,Columbus,Columbus,1.25,16.0,boil,60.0,bittering,5.0,0.25,
80,Wry Smile Rye IPA,IPA,IPA,2019.0,Mt. Hood,Mt. Hood,0.5,5.1,boil,30.0,flavor,5.0,0.1,
80,Wry Smile Rye IPA,IPA,IPA,2019.0,Mt. Hood,Mt. Hood,1.5,5.1,boil,0.0,other,5.0,0.3,
80,Wry Smile Rye IPA,IPA,IPA,2019.0,Columbus,Columbus,1.0,16.5,dry hop,,dry_hop,5.0,0.2,
81,Valhalla Honey Beer,BRAGGOT,OTHER,2019.0,Magnum,Magnum,0.75,12.0,boil,60.0,bittering,5.0,0.15,
82,Chomolungma Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2019.0,Northern Brewer,Northern Brewer,0.2,8.5,boil,75.0,bittering,5.0,0.04,
82,Chomolungma Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2019.0,Northern Brewer,Northern Brewer,0.2,8.5,boil,60.0,bittering,5.0,0.04,
82,Chomolungma Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2019.0,Northern Brewer,Northern Brewer,0.2,8.5,boil,45.0,bittering,5.0,0.04,
82,Chomolungma Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2019.0,Willamette,Willamette,0.7,5.5,boil,15.0,flavor,5.0,0.13999999999999999,
83,Klosterman,HYBRID BEER,OTHER,2019.0,Nugget,Nugget,0.25,13.0,boil,60.0,bittering,5.75,0.043478260869565216,
83,Klosterman,HYBRID BEER,OTHER,2019.0,Hallertauer Mittelfr\u00fch,Hallertauer Mittelfr\u00fch,0.75,4.5,boil,5.0,flavor,5.75,0.13043478260869565,
84,Holiday Pumpkin Ale,SPICE & HERB BEER,OTHER,2008.0,Fuggle,Fuggle,1.25,4.6,boil,45.0,bittering,6.0,0.20833333333333334,
85,Schwarzer Geist Dark Lager,DARK LAGER,LAGER,2019.0,Hallertauer,Hallertauer,1.5,4.8,boil,60.0,bittering,5.2,0.28846153846153844,
85,Schwarzer Geist Dark Lager,DARK LAGER,LAGER,2019.0,Hallertauer,Hallertauer,0.5,4.8,boil,10.0,flavor,5.2,0.09615384615384615,
85,Schwarzer Geist Dark Lager,DARK LAGER,LAGER,2019.0,Tettnang (Tettnang Tettnanger),Tettnang (Tettnang Tettnanger),1.0,4.0,boil,5.0,flavor,5.2,0.1923076923076923,
86,Barrel-Aged Mark of the Beast Doppelbock,BOCK,LAGER,2019.0,Hersbrucker,Hersbrucker,8.0,1.7,boil,60.0,bittering,12.0,0.6666666666666666,
86,Barrel-Aged Mark of the Beast Doppelbock,BOCK,LAGER,2019.0,Czech Saaz,Czech Saaz,3.0,3.0,boil,60.0,bittering,12.0,0.25,
87,Four-Two-Oh NEIPA,HAZY / NEW ENGLAND IPA,IPA,2019.0,Citra CryoHops,Citra Cryo,1.0,,boil,10.0,flavor,5.0,0.2,
87,Four-Two-Oh NEIPA,HAZY / NEW ENGLAND IPA,IPA,2019.0,Citra CryoHops,Citra Cryo,2.0,,whirlpool,20.0,aroma,5.0,0.4,
87,Four-Two-Oh NEIPA,HAZY / NEW ENGLAND IPA,IPA,2019.0,Simcoe CryoHops,Simcoe Cryo,2.0,,whirlpool,20.0,aroma,5.0,0.4,
87,Four-Two-Oh NEIPA,HAZY / NEW ENGLAND IPA,IPA,2019.0,Citra CryoHops,Citra Cryo,1.0,,dry hop,4320.0,dry_hop,5.0,0.2,
87,Four-Two-Oh NEIPA,HAZY / NEW ENGLAND IPA,IPA,2019.0,Mosaic CryoHops,Mosaic Cryo,1.0,,dry hop,4320.0,dry_hop,5.0,0.2,
87,Four-Two-Oh NEIPA,HAZY / NEW ENGLAND IPA,IPA,2019.0,Citra CryoHops,Citra Cryo,1.0,,dry hop,4320.0,dry_hop,5.0,0.2,
87,Four-Two-Oh NEIPA,HAZY / NEW ENGLAND IPA,IPA,2019.0,Mosaic CryoHops,Mosaic Cryo,1.0,,dry hop,4320.0,dry_hop,5.0,0.2,
88,Briess RoastOat Red,ENGLISH IPA,IPA,2019.0,East Kent Goldings,East Kent Goldings,1.1,4.5,boil,60.0,bittering,5.0,0.22000000000000003,
89,Princesse Beer 1866,HISTORICAL BEER,OTHER,2019.0,Hallertau,Hallertau,1.4,4.0,boil,60.0,bittering,4.89,0.28629856850715746,
90,Bjørne Røthe’s Vossaøl,HISTORICAL BEER,OTHER,2019.0,Eastern Kent Goldings or Northern Brewer,Eastern Kent Goldings or Northern Brewer,3.0,,boil,0.0,other,6.6,0.4545454545454546,
91,Joker’s #1 Light Lager,AMERICAN LAGER,LAGER,2019.0,Hallertau Hersbrucker,Hallertau Hersbrucker,1.3,4.0,boil,60.0,bittering,12.0,0.10833333333333334,
91,Joker’s #1 Light Lager,AMERICAN LAGER,LAGER,2019.0,Saaz,Saaz,1.0,3.5,boil,30.0,flavor,12.0,0.08333333333333333,
92,Old Helen Helles Exportbier,HELLES,OTHER,2019.0,Hersbrucker leaf,Hersbrucker leaf,1.0,,FWH,0.0,fwh,10.0,0.1,
92,Old Helen Helles Exportbier,HELLES,OTHER,2019.0,Magnum leaf,Magnum leaf,1.2,,boil,60.0,bittering,10.0,0.12,
92,Old Helen Helles Exportbier,HELLES,OTHER,2019.0,Hallertauer Mittelfr\u00fch pellets,Hallertauer Mittelfr\u00fch pellets,2.0,,boil,12.0,flavor,10.0,0.2,
92,Old Helen Helles Exportbier,HELLES,OTHER,2019.0,Hersbrucker leaf,Hersbrucker leaf,1.5,,boil,3.0,flavor,10.0,0.15,
93,SunRaker German Pils,GERMAN PILSNER,LAGER,2019.0,Magnum,Magnum,1.0,13.2,boil,60.0,bittering,5.0,0.2,
93,SunRaker German Pils,GERMAN PILSNER,LAGER,2019.0,Hallertau,Hallertau,1.0,3.6,boil,10.0,flavor,5.0,0.2,
93,SunRaker German Pils,GERMAN PILSNER,LAGER,2019.0,Czech Saaz,Czech Saaz,0.75,2.8,boil,0.0,other,5.0,0.15,
93,SunRaker German Pils,GERMAN PILSNER,LAGER,2019.0,Hersbrucker,Hersbrucker,1.0,2.3,dry hop,,dry_hop,5.0,0.2,
94,Winnebago International Amber Lager,Amber Lager,LAGER,2019.0,Hallertauer pellets,Hallertauer pellets,1.2,4.8,boil,60.0,bittering,6.5,0.1846153846153846,
94,Winnebago International Amber Lager,Amber Lager,LAGER,2019.0,Hallertauer pellets,Hallertauer pellets,1.2,4.8,boil,30.0,flavor,6.5,0.1846153846153846,
94,Winnebago International Amber Lager,Amber Lager,LAGER,2019.0,Hallertauer pellets,Hallertauer pellets,0.7,4.8,boil,15.0,flavor,6.5,0.10769230769230768,
95,May the Schwartz Be With You,DARK LAGER,LAGER,2019.0,Hallertau Mittelfr\u00fch pellets,Hallertau Mittelfr\u00fch pellets,1.4,4.0,boil,60.0,bittering,5.5,0.2545454545454545,
95,May the Schwartz Be With You,DARK LAGER,LAGER,2019.0,Hallertau Mittelfr\u00fch pellets,Hallertau Mittelfr\u00fch pellets,0.5,4.0,boil,20.0,flavor,5.5,0.09090909090909091,
95,May the Schwartz Be With You,DARK LAGER,LAGER,2019.0,Hallertau Mittelfr\u00fch pellets,Hallertau Mittelfr\u00fch pellets,0.5,4.0,whirlpool,10.0,aroma,5.5,0.09090909090909091,
96,Four the Win (FTW) Belgian Dark Strong,BELGIAN ALE,BELGIAN,2019.0,German Magnum,German Magnum,0.5996578422899875,13.0,boil,60.0,bittering,6.0,0.09994297371499793,
96,Four the Win (FTW) Belgian Dark Strong,BELGIAN ALE,BELGIAN,2019.0,Styrian Goldings,Styrian Goldings,2.0106174712076053,3.0,boil,60.0,bittering,6.0,0.33510291186793423,
97,Tropic Sun Sour,FRUIT BEER,OTHER,2019.0,Hallertau Magnum,Hallertau Magnum,0.35,13.2,boil,30.0,flavor,6.0,0.05833333333333333,
98,Richard’s Brownie Batter Imperial Stout,IMPERIAL STOUT,STOUT,2019.0,Mosaic Noble,Mosaic Noble,1.0,,boil,240.0,bittering,3.0,0.3333333333333333,
99,Blootered Bastart Barrel-aged Wee Heavy,AMBER ALE,AMBER_ALE,2019.0,East Kent Goldings,East Kent Goldings,4.0,5.0,boil,60.0,bittering,10.0,0.4,
100,Catharina’s Passion Sour,FRUIT BEER,OTHER,2019.0,Magnum,Magnum,0.2,12.0,boil,30.0,flavor,5.0,0.04,
101,Angie’s Bursting Citra II (AKA Juice),AMERICAN PALE ALE,IPA,2017.0,Nugget,Nugget,0.8,13.0,boil,60.0,bittering,5.5,0.14545454545454548,
101,Angie’s Bursting Citra II (AKA Juice),AMERICAN PALE ALE,IPA,2017.0,Citra,Citra,2.25,12.0,boil,5.0,flavor,5.5,0.4090909090909091,
101,Angie’s Bursting Citra II (AKA Juice),AMERICAN PALE ALE,IPA,2017.0,Citra,Citra,2.25,12.0,whirlpool,0.0,aroma,5.5,0.4090909090909091,
101,Angie’s Bursting Citra II (AKA Juice),AMERICAN PALE ALE,IPA,2017.0,Citra,Citra,2.25,12.0,dry hop,0.0,dry_hop,5.5,0.4090909090909091,
101,Angie’s Bursting Citra II (AKA Juice),AMERICAN PALE ALE,IPA,2017.0,Citra,Citra,2.25,12.0,dry hop,0.0,dry_hop,5.5,0.4090909090909091,
102,Pickelhaube Festbier,MARZEN,OTHER,2016.0,Hallertau pellets,Hallertau pellets,1.0,4.8,FWH,90.0,fwh,5.5,0.18181818181818182,
102,Pickelhaube Festbier,MARZEN,OTHER,2016.0,Spalter pellets,Spalter pellets,0.5,4.5,10 min,10.0,other,5.5,0.09090909090909091,
103,Pucker Up Baby Berliner Weisse,BERLINER WEISSE,SOUR,2014.0,Hallertauer hops,Hallertauer,0.5,,boil,60.0,bittering,5.0,0.1,
104,Three Floyds Brewing Zombie Dust IPA Clone,IPA,IPA,2019.0,Citra,Citra,0.75,12.0,FWH,60.0,fwh,5.5,0.13636363636363635,
104,Three Floyds Brewing Zombie Dust IPA Clone,IPA,IPA,2019.0,Citra,Citra,1.25,12.0,boil,15.0,flavor,5.5,0.22727272727272727,
104,Three Floyds Brewing Zombie Dust IPA Clone,IPA,IPA,2019.0,Citra,Citra,1.25,12.0,boil,10.0,flavor,5.5,0.22727272727272727,
104,Three Floyds Brewing Zombie Dust IPA Clone,IPA,IPA,2019.0,Citra,Citra,1.25,12.0,boil,5.0,flavor,5.5,0.22727272727272727,
104,Three Floyds Brewing Zombie Dust IPA Clone,IPA,IPA,2019.0,Citra,Citra,1.25,12.0,boil,1.0,flavor,5.5,0.22727272727272727,
104,Three Floyds Brewing Zombie Dust IPA Clone,IPA,IPA,2019.0,Citra,Citra,3.0,12.0,dry hop,,dry_hop,5.5,0.5454545454545454,
